,Rating,Reviews
79,4,"Caricaturish portrayal of Indians put me off massively As is with most Hollywood movies, there wasn't even an attempt to portray something relevant or reflective of the society, instead they went ahead with the old tried and tested, let's reduce them to a Bollywood dance number and a lame sidekick.I was so excited for Kunal to take it up as a superhero in a Marvel movie, only be to be utterly disappointing by Marvel going the opposite way and making his character another caricature full of stereotypes. They can do better, as they've clearly shown with Shang-Chi, but I guess they don't feel the need to, and for that, the director gets 4 stars from me, I loved the cast otherwise and the unique aspects of their characters that they brought to the story."
80,2,"Oh dear! Not very good at all. All the potential but no brains. I can't understand why the writers expect anyone to enjoy this, silly storyline and as most films do now they give the characters a silly side and add a silly sidekick, grow up and give us proper believable characters even fantasy ones."
81,7,A bad mix of MCU and DCEU The director said that she was inspired by Snyder's DC films. This movie then comes out as a bad mix of the Marvel formula and the Snyder one. Flashbacks are aplenty but still not enough to makes us care for the characters. Their motivations seem spontaneous and the climax is dull at best. I'd suggest that you watch this movie to keep up with the MCU. The visuals are great as well.
82,4,Not worth the time Yet another marvel flix which the fans would have thought to be another gem in marvel's history but yet we all agree how disappointing the movie was. The story line was so basic and so plain that yet the action scenes of the movie couldn't make it up to the audience and make them intrigued to watch the movie more than once. You'll not find any kind of excitement building in you as you start watching the movie yes the scene and certain locations used in the movie are beautiful which is the only good thing. The movie tells us how eternals came into being (earth) but yet most of the audience I'm sure wanted to watch what was the history of celestials and how eternals are a part of celestials. Yet what we watch was the fight between eternals and deviants (not a great plot in the first instalment of the eternal franchise) so yeah now the movie is available on Hotstar and everyone can watch it but well still not worth the time if you are just watching for time pass. If you are a marvel fan and know that this movie will connect to some other movie/series then do watch it for a better future.
83,1,"Eternal garbage I love almost every Marvel movie that has been made. This movie makes me ashamed to be a mcu fan. This movie wants us to connect to characters we have never seen before, but gives us nothing to connect to. And then they start killing off characters and we're supposed to feel something for these characters? The whole movoe os jist terrible. The cgi doesn't even pass for a movie made in 2021. The pacing is terrible, unbearably long. I had to watch in 2 separate times because I got so bored. Made me lose faith in marvel until No way home comes and blows it out of the park. Every character in this movie makes no sense excpet the fast girl and the mind control guy. We're supposed to believe that these people were created to defend earth and can't defend themselves at all. Bad, just bad."
84,8,"Disappointing but Tried For an All-Star Cosmic Product The Sets and Actors are plucked from all the Great SciFi / Fantasy in the Marvel Multiverse and in ""Lost "" and like Unified Field Theory it never jelled into a simple all-powerful answer, but it didn't hold back from Trying."
85,5,"They need to do better I was excited based on what we were told the film would be about and it seemed to be critical for this MCU phase going forward. That said, it was one of the worst MCU films I've seen to date, and I've seen them all. There's been a couple of duds but perhaps none as boring, poorly conceived and executed... at least during the first half of the film. Like a soccer match this film was a tale of two half's, totally different in impact and quality. For a good stretch the main characters came off as weak for so-called ""Eternal"" beings and seemed to have little meaningful purpose, lacking even a modicum of the wisdom that should come from existing as long as they had on earth. The film becomes mildly interesting about halfway thru, then the action sets in and improves a great deal thru the end. I'm not quite sure if it wasn't because the bar already established was so low to make it seem so.I knew this was in trouble early in the film. Too much emphasis on the wrong things. Not a bit of story had been told nor a single character developed before we were already watching eye-rolling styled action shots of Angelina Jolie doing hammy poster poses for the camera. I was most disappointed in her casting here. She was/is a distraction in this type of ensemble cast film. Further, like her or not she can't act unless she's portraying the character she's worked hardest at being her entire career... ""Angelina Jolie"". If she MUST be included in the MCU they'd have done better to cast her in a cameo or as a one-dimensional villain.But for me Jolie was just one of many poor choices and is certainly not all to blame. There's an eery sense of speciousness to this film regarding its intent. Even the cinematography was poor as nearly the entire film was too dark and difficult to watch. As mentioned the best part of the entire film was about halfway thru with the speedster beating the bejesus out of the alpha character who had betrayed them. Finally something somewhat meaningful was happening in the scenes to follow. The plot and characters began to show purpose. If you managed to stay awake this long you were home free. There are still a ton of questions worth asking, tho one knows in the MCU they often get answered with future installments. I sincerely hope they do a better job next time out."
86,8,Eternal is the run time. Enjoyed the characters but the plot was subpar.Good effects mixed with cheap CGI.A good addition to the universe with something new but needs development.Probably a sequel in the works To flesh out Bare bones idea.
87,5,"Confused.com Visually this was a great film. Good cinematography, a very good cast, Angelina Jolie looking beautiful, Richard Madden gorgeous- BUT I didn't have a diddly squat clue as to what was going on. Who was Tiamat? I thought the robot guy was Arishem? Or was he Tiamat??I usually enjoy Marvel and DC, but this was just far too confusing and lonnnngggg.Unfortunately, with the appearance at the end of the film of Harry Styles as Eros, a sequel seems to be on the cards. I think I'll give it a miss."
88,3,"Here's to an unnecessarily bloated second part. Kevin Feige owes me 3(!) hours of my life!The Cast: probably the most emotionless and unsympathetic cast in Marvel's history so far, and after ""Shang-Chi"" that's saying something!Maybe the backstories were too surreal to thrill me, I don't know, in any case I didn't feel connected, didn't feel entertained.Even Angelina's performance disappointed me badly. She usually stands completely behind her character, but here I missed the fire.Kit Harrington was one of the few bright spots, playing such a wonderful anti-Jon Snow that I have to give the film a star just because of him, and of course the end credits scene. A kobold introducing Harry Styles, hilarious.The Plot: Unfortunately, the story is nothing new. Just more stretched out - we're slowly getting into Hobbit spheres. The Eternals, who at times remind me strongly of their egotistical counterparts from ""The Boys"", have to say goodbye to their normal lives, get together to save the world. Stars for creativity: zero!The worst thing, however, is that it takes almost the entire movie to do this. Unnecessary flashbacks and endless talking included. ""Only"" 30 minutes lasts the so-called finale. I also found the fact that the film is set in modern times disappointing. Which once again throws the MCU into question for me. Why did the Eternals just stand there and watch during Thanos? They couldn't possibly have all disappeared. They are not real living beings! They were created. They could have helped!Anyway.In short, the movie left me wondering. Where has the charm of the Marvel saga gone? The excitement you feel from the very first minute? Where are the actors who, in addition to all the seriousness, were not at a loss for a joke or a saucy response? The ones who portrayed the character as if they actually were that person. I miss the lightness of the past films. The heroes from the neighborhood. Who were real. Without any hidden motives, without all the little games, without back and forth...Anyway.Here's to an unnecessarily bloated second part."
89,7,"Don't listen to the haters, it was a great watch! After hearing so much bad reviews for this movie, I almost didn't watch it. But now after watching it TWICE, I have to say the reviews are flawed! This was a really good movie. From the story, the effects, the costumes, right down to the fight scenes which were just took dope and watching Angelina kick@$$ was so sexy. I've missed her in such action roles. I in particularly loved how they took us on a journey of discovering who the Eternals were and why they existed. I also loved how each Character had a moment to shine. Everyone played their role beautifully, the only let down for me was the forced gay character in there. Aside that, the movie made sense and I can't wait to see how they fight the big guy in the next one."
90,9,"It's beautifully shot Yes it's very different than other Marvel movies, but it's shot beautifully. I regretted that I didn't watch it on a big screen. I watched it twice, and liked it even more the second time. The cast is really diverse, which I really like. The director came from Indie film, but Eternals showed off her skills and aesthetics really well. There are so many amazing details in the movie. Sure people said it's different than other movies. I meant if all marvel movies are looking similar, what's interesting about it right?! Especially when you showing the future of the MCU, this starts off the right path. I am looking forward to the second one."
91,6,"eternals is ok, had a few twist on storyline. the action scene also handle very good. Eternals is ok, had a few twist on storyline. The action scene also handle very good.Watched all other marvel cinematic universe movie.However after read so many comments also say eternals movie boring. And the box office performance also not so good, part of it relate to it release in pandemic stage. But i before guess part of it , may relate to the movie boring.After all of the above reasons, make me lost interest to watch and not plan to watch eternals.But finally, in order to know the story line for future mcu movie.I choose to watch it.May be becasue don't have any expectation or already expect it very boring. Eternals movie gave me some surprise. And feel the movie quite good. As mcu always style, had a few funny part, had a few twist.Just first few mins a bit boring and slow, then after that, start make me want to watch.Actually the final fight scene is impressive.The script is ok, some dialoge also interesting, have many link to different mcu movie. And seems got some big revenue on product placement???becasue sound so obvious.The ending music part, use the graphic, antique, history wall picture to connect them with eternals. I feel that idea is quite good.I would say , if u are mcu fans, eternals <-must watch.Even to non-fans, the movie also ok and intersting."
92,6,Sadly not as good as other Marvels Max I can give 6.5/10 because this i a mega invested film but still lack of the mega standard.Its just another ordinary movie with little punches.The special effects are just ordinary and the storyline also nothing much anew.
93,5,"Not good Marvel movie One of the worse movies from MCU, at least for me. There are many characters, the group looks like Avengers, but the representation of all groups, races, types of people is obvious. Also this film does not have a definite antagonist, the story is confused, there is a lot of explanation throughout the film. Towards the end there was too much CGI for my taste. Somewhat entertaining movie, but that's it."
94,3,"unnecessary overwhelming The eternal are immortal being, created by celestial arishem to protect human against deviant,I tough this movie are just about eternal fighting deviant, but then I see this eternal having so much problem fighting these deviant.I'm flabbergasted by this first, the story is jumping here and there, giving a bit of story for the eternal, with context that I quite didn't care.In the end the purpose of those are just giving a little flick about their love story. Then again I don't care, these beings is immortal, having relationship for thousand year with each other is just overwhelming and can't connect with human capabilities.Then the story introduce us with the end of the world cliché, we must gather again to solve this problem, then get revealed that the eternal are in love with this world, this is raising the problem about the cosmic continuity, eternal have to decide the future of the earth, the member has conflicting decision and they fight, and 1 of the deviant come in mid fight. Because why not.Tbh, this movie is just too much for the introduction of eternal, I tough eternal will just fight deviant."
95,8,"Not bad I understand that many people hate this movie. It's not like a superhero movie, but deep down it is. I didn't have any expectation before watching the movie and enjoyed watching it. I didn't feel bored at all during this 2.5 hours. It's a superhero movie with more sentiment."
96,4,"Weakest MCU movie Nothing about the movie makes me as the viewer connect to it... the story is lackluster, the characters are stale. Plot holes all over the place and parts of the story and characters that seem to have no real meaning or the meaning got lost. Also most of the dialogues and conversations are hardly above that of the average tv show. The few characters that did have some actual personality had minor parts in the story. The thing that holds the movie up a bit is the mostly good looking special effects. Marvel can do so much better than this."
97,2,Very bad choice= very bad movie! No logic= bad movie!!! It is very bad unfortunately not logical story!Because it is sci-fi story don't mean you can make up story up and not logical and play with history and this! What wast time!Good movie it is not always about good acting's or other things most important is logic in story giving meaning! I'm disappointed much of it is special effects! Don't make that movie igen!
98,4,"Marvel's Justice League Ready for the coldest take ever? This would've been a better miniseries. Instead, its two and a half hours spent desperately trying to explain these overly generic feeling characters called Eternals that are... Eternal. We bounce back and forth in time so much there's no cohesion or sense to it. We learn of their abilities sort of but barely understand any of the relationships or characters.It feels like such a shame. I want to like these characters, I want to care about what's going on. There are fun ideas here but even with 2.5 hours of time none of it feels lived in or earned. When the end comes around, I still don't know who these people are, I may have two or three names actually locked in. There are visuals that I appreciate. The representations of the powers are generic but weirdly feel fun. A couple of the powers themselves are used to interesting effect despite them pretty much just looking like rejects from Doctor Strange. There are giant alien machine beings that show up and look properly imposing and yet... How no impact on the world at all?This feels like a victory lap for Marvel, except instead of crossing the finish line the wheels fall off, and smoke billows from the engine at the halfway mark. They throw together a big team of godlike heroes with next to no build-up or explanation for most of them, they mention both Batman and Superman in the film. The Superman reference is even directed at a character that flies, has super strength, and laser eyes. It feels so much like Marvel trying to show up DC and in the process, they fall for all the same problems. The mention of DC characters felt especially jarring as well.Such a disappointment to have a movie with a fun concept be such a complete miss. At seemingly every turn it makes the most generic and underwhelming of choices. I want to like it but it feels like a complete nothing of a movie. It reminded me of Thor: Dark World but it isn't as aggressively bad. To quote Dean Winchester, Eternals is so vanilla it makes vanilla seem spicy."
99,5,"Disappointed. Disappointed. The only characters that I can relate to are Thena and Gilgamesh. The others are all disappointing. So many characters are introduced, but there is no character development. I've waited so long to watch this and I'm very disappointed. And some of the scenes just don't make sense. In this one scene, Phastos suddenly screams, ""Not yet!"" to Sersi, but Sersi never pushed him to give an answer. Then, in another scene, when the Deviants suddenly attack the village in the forest, Sersi doesn't look surprised or panicked. She just suddenly asks people to hide. Then, in another scene, when Ikaris attacks Druig, Sersi and Makkari have a delayed surprise. In the cave also, Thena suddenly says, ""I remember."" And... so? Remember what? 😂 Anyway, this movie is so disappointing."
100,8,"Loved it Most of these bad reviews are just people who want the same movie spoon fed to them over and over again. Something that isn't exactly what they want is automatically bad.... But this movie was solid, had a lot of mythos packed into it, which I think they did a good job with. Good action, decent actors, and a thought provoking story, I didn't watch it for the longest time bc of how bad the reviews were and I'm kicking myself now for that."
101,3,"Vomit Inducing Woketopianism Can this woke, vapid, slow to the point of tears, with a ""bar scene from Star Wars"" inspired cast ever end? It's as if the casting director's pay was based on selection of cast and their roles to hit every possible permutation of identity politics intersectionality ever dreamt up by intellectually weak but emotionally driven leftist in the west."
102,8,"Give it a shoot I went into the movie with very low expectations, mostly because if the many bad reviews, but I came out actually liking it. Its definitely not your typical marvel movie, and it also doesn't feel like one but it's enjoyable. I had a great time watching it, and my main complaint is that the movie failed to flesh out all the characters, but I'm certain they will do that in the future. If you're hesitant to watch the movie, I'd say just go for it, give it a try and see if you like it!"
103,1,Woke = Broke I give it 3 starts for the cinematography and that's is. This is one of those rare MCU movies that should be throw into a drawer forever. I mean the director couldn't just throw a woke comment or something. Instead she went fool throttle. The MCU just shoud ignore this movie and keep going as if it never happened. I can say that the only good thing was Angelina Jolie's character and acting and Harrington introduction as the Black Knight. Other than that the movie is trash.
104,9,"Turn out Great At first, I thought this movie is not going to be great. So, I did not go to saw it at the cinema. I waited to watch it on Disney plus since marvel is in Disney. Then I kinda forgot about it. Weeks later, a friend of mine asked us to watch ""Eternals"" together like a Netflix party but Disney.I was Amazed.(Might contain some spoilers) Every actor and actress did a splendid job. Especially, Don Lee as Gilgamesh. I love how he really sent the vibe of Strong and Powerful. But I want some Characters to have more roles in the movie like, Druig (Barry), Makkari (Lauren) The plot is ... not predictable I would say it is not like other marvel movies there is something about it. Like it is not a superhero that we usually see Chloé Zhao did a wonderful job bringing many characters to the MCU. I want to see how each character will develop in the following movies hope that Ikaris, Ajak, and Gilgamesh will be back somehow... The CGI and visual is amazing. Marvel really did great in this movie."
105,4,"Full of Air A movie that was built up to be great, but in reality not so much. The visuals were amazing and as always it's nice to see new superheroes along with their story. But in the grand scheme of things, the movie missed it's mark.Eternals, was slow in pace. The entire movie was basically about a long, drawn out love story that had next to no feeling to it. The film slowly introduced the cast one-by-one, without actually showing much or even giving much, but some how kept going. And when it finally started to pick up during the very end, the fight scene was way too short. The viewer barley got to see the extant of the abilities the new superheroes possessed. What was worse of all was how little Angelina Jolie's part was in the movie. And that there was no real chemistry between the cast/team. These people have spent thousands of years together on earth and yet they all come across as strangers without much feeling. It feels cold, and Angelina felt the coldest, like she didn't belong in the same room as the others - she felt out of place.Very long, drawn out movie that was full of fillers and a cold cast. The film should have had more to it's plot. More action and much more feeling. Visuals are stunning, and adds to the MCU story. But boring to watch."
106,3,"The worst CBM of 2021 behind trash widow Eternals is one awful, awful movie, it presents you with so much but leaves you with so little, it tried to cram so many plot lines into an extremely long and lackluster film and didn't give any explanations.It had way too much going on and too many characters that I didn't care about, the plot makes no sense and the ending sucked, the vfx are astounding and the fight scenes are really entertaining but that's the best thing I can say about this mess of a movie.The acting is terrible, not for one moment did I believe any of them wanted to be there and were just there because they lost some bets.I'm gonna give Eternals a D."
107,1,"2.5 hours I will never get back Easily one of the dumbest movies I have ever seen. So many talented cast and crew members came together and turned out a film that has little to no intellectual, creative or entertainment value whatsoever.Perhaps an alternative to continuing this concept in the cinematic form is to leave it on the comic book pages where it can thrive with fans who care."
108,4,"Eternals Eternals is a 2021 American superhero film based on the Marvel Comics race of the same name and produced by Marvel Studios 🌎Meh, it passed the time.Sort of. 😕IN THE BEGINNING..."
109,4,"Just very very boring Poah. They even come up with the question ""Where have the eternals been all this time?!"" and they answer it with ""They were not supposed to help humanity"". I am in shock. What kind of plot convenience is that supposed to be?! Stopping someone destroying half the universe is ""helping humanity""?! Weak, marvel, very very very weak. They can not logically hold their own universe together any more. Jack Kirby, the creator of the Eternals, never wanted them in the marvel comics, you can feel this with this movie as well.There are too much characters, too many stories to be told. The characters are flat, their motivation is not made clear. The only reason why they are doing what they are doing is because a red iron golem told them to. The conflicts between the eternals are boring because the characters are, the great threat never seems threatening. The visuals how ever a great, I like the camera work and the CGI is good, not as bad as it has been in other marvel movies.All in all, this movie is just senseless and boring and I as a viewer do not care about what is happening.And this indian with the camera... I never hated a character so much."
110,5,"SOMEWHAT AN ENTERTAINING FILM WITH DECENT AMOUNT OF THRILL AND EXHILARATION, BUT LACKS SUBSTANCE. Eternals is one of the biggest releases of Marvel this year and it's been in theatres for a while.The movie is somewhat a watchable flick which do have certain amount of content which gives the viewer goosebumps and thrill. With pretty good VFX being an advantage to the movie the film succeeds technically too. Where the film goes down is in the unnecessary comedy scenes and dialogues which may give the viewer a slight feeling of sleep coming to him and saying ""hey, buddy what bout taking a nap for a while?"". And its a problem which Marvel has for the past couple of years, adding comedy can be pretty good sometimes but Marvel movies usually never succeeds in doing that, because the jokes which they add are actually a waste of time. And also it destroys the superhero-vibe of the film. In this film it was the first half which had a lot of unnecessary jokes which ended becoming a factor for creating some snores. But the second half of the film was pretty enjoyable and thrilling. It was well directed and the cinematography also looked beautiful. Another drawback was in the writing, some characters were poorly written which made them just a piece of cringe.Overall, a watchable flick."
111,8,"GOT? Robb died and Jon is about to go fight the bad guys with a sword, It's like GOT all over again, only now Cersei doesn't drink that much wine.Anyway, I don't think I'll ever survive Gilgamesh's death."
112,8,"I think it is a fine new direction. Eternals are not bad. The fight scenes are great and creative, and the movie has some interesting idea. This is a new direction from Avengers, but I liked it."
113,2,"Lacking story line Tried to get thru the first 40 minutes, and couldn't get much farther. No real story except trying to go back and forth in time to show who the characters are. Very week story and directing. Waste of money if you spent it."
114,3,"Walmart Avengers It boggles my mind that the high reviews are insulting the low reviews. I saw one claiming that someone rating a movie low but watching the movie more than once is 'ridiculous'. Have you never watched a film critic before? We watch movies, even movies we don't like, over and over again to make our review accurate. To those high reviewers, I'm glad you liked the film. Maybe loved it. I respect your opinion on the manner, and I hope you respect mine. Moving into the specifics of the film, this story is a mess of pacing and characters. I specialize in character writing, and if my professor could tell you how to NOT write a character, she would point me to this movie.The protagonist has the same amount of personality as I did in middle school, and that's being generous. She wishes to save humanity for the sole purpose of being good I guess. She's a passive character in her own story, and that's without even mentioning her lackluster chemistry with the deuteragonist, Ikaris. But hey, still a better love story than Twilight.Speaking of, the deuteragonist in this story couldn't be more on the nose with the name. Ikaris, we get it, it's a reference. Haha look we're writing characters well, aren't we? We're gonna put lines about references to his name that is also a reference in the movie because we're clever. That totally won't get annoying and repetitive.It's honestly sad how the most interesting characters are sidelined. Phastos had an interesting past with humans and a really nice scene I won't spoil that gave him a reason to NOT want to save the world. But all of that is forgotten in five seconds and we don't explore that at all. I would've much preferred to see him learning to trust again and falling in love with the humans who betrayed him rather than it just... skipping.The cinematography is fine, but cinematography isn't just how 'pretty' a film is, it's about how the camera tells the story. It wasn't anything overly impressive to me.The action scenes were a snooze fest and was generic Marvel. I actually really like Marvel, but these scenes were just... no.The music was nothing special. I can't remember a single track that played and I watched the film yesterday.As for the ending, I think it's just stupid sequel setup that was unnecessary. Again, will not spoil, but I really LOVE the way they just wasted Kit Harington's character. Loooove ittttt. I have to wait another movie to see him in action, huh?(obviously sarcasm)This movie isn't worth anything over a 5/10. I don't particularly see how anyone could have a movie of this length with such atrocious pacing as even a guilty pleasure, but I'm not about to bash their opinions either. I'm glad if you liked the film, but personally, this disappointed me greatly. I literally only went to see the film because Jimin and Taehyung's song was in it. 3/10.Pros:Cons:(Now watch they all scream at me saying I'm just being homophobic because there's lgbtq+ representation in this movie... but here's a plot twist guys... I'm female and half-gay...)"
115,4,"Eternals A lot of hype coming into the film with Chloe Zhao at the helm and an exciting cast. Unfortunately, perhaps Eternals strayed a little too far from a typical Marvel experience, it got stuck in the limbo of being a serious arthouse film and ... well a Marvel film. No question that the latest CGI and various forms of technology was used to make this an eye candy, but the movie suffered by its slow pace, boring creatures and absolutely horrendous dialogues."
116,3,"I knew the film was in trouble when ... The words ""In the beginning"" scrolled up the screen.This film breaks the cardinal rule of cinema which is SHOW don't TELL.Diverse but uninteresting cast. Expository, sleep-inducing dialogue. Monologuing. I could not for the life of me muster an ounce of fks to give about anyone.I'm low key angry that they had such a diverse cast and failed to give any of them a personality. Maybe it was the direction, but the dialogue is also written so that they all speak with the same voice, with the same wooden delivery. Like the scriptwriter was talking to herself all in her head and couldn't hear how stupid the lines would sound if they were actually spoken.Just - the worst movie to come out of Marvel studios but to be fair the bar is set pretty high.If there happens to be a sequel I'll tune in for the first 20 minutes but if it isn't any better than this, I'm out."
117,2,Waste of talented actors With so many recognizable and famous actors and actresses I had high hopes. I found myself disappointed and bored. Everything was pretty predictable. Other marvel movies have always added to each other. This one felt way out of place and unnecessary.
118,8,"Give it a chance but lower your expectations. Here's The 4K Lowedown on ""Eternals"" (PG-13 - 2021 - 4K)Genre: Fantasy/Comic My Score: 7.64K: 7.6 HDR=7 Audio=8Cast=10 Acting=7 Plot=7 Ending=9 Story=5 Imagine=8 Pace=6 F/X=10 Comic=8 Funny=6The saga of the Eternals, a race of immortal beings who lived on Earth and shaped its history and civilizations.""If this is what the end of the world looks like, at least we'll have front-row seats."" This was definitely not my favorite but it wasn't my least favorite offering from Marvel Studios. While I think the movie holds its own weight, they should have led in to this one with some previous MCU films to throw some shine its way. Why the MCU isn't following the same model now is beyond me. This is a solid watch I think if everyone would give it a chance and lower their expectations."
119,10,"Don't pay the majority of viewers any mind. This was a great movie, with a great cast. The acting was really good, and the storyline and special effects were awesome! I happen to have great taste in movies. I'm very eclectic, but cannot do any movie that has a poor script, or is poorly acted. This was neither! Awesome job!"
120,1,"Worst story line The movie story is insult every religion. This is not fear, before i watch it. I thought it much better then loki, but after i watched that i'm very disappointed. We don't expect this types of movies by marvel."
121,1,"Boring mess with terrible writing and acting One of the most boring movies of all time. All the actors mail it in, and it drags on and on.Can't believe the producers didn't do any market research on the concept or the storyline before wasting so much money."
122,8,"""I love you Sersi, I don't care what you are"" You know you're in for a different Marvel movie when it comes with world building pre text exposition. I wonder if this would have been a better movie if it was in a stand alone universe. Has marvel dug themselves a decade long and 20 billion dollar hole by not allowing movies to exist in different universes. You'd think with all the multiverses this could have been placed in a world without Thanos and all the Avengers. Anyway, that aside, I really enjoyed the change in pace."
123,7,"Still not sure if I liked it or not After watching this movie I am still not sure if I liked it or not. It was something different than all the other marvel movies, but it does not mean that it was different in a bad way. The plot could had been written a little bit better, because there were a few scenes that could had been better. I did not expect such scene after the credits, I would have to say that it surprised me."
124,9,Loved this spectacular eye candy I've always liked Gemma Chan and here they gave her first billing. I didn't get bored and paid more attention to the acting which was very good. Loved the way the Marvel signature opened with Pink Floyd. That made my day. That's the era I'm from. But also I like creature features. My sci fi preference has that. With the Eternals created for the sole purpose of destroying the Deviants met my requirement for fun. In the actors' dialogue you get a personal feel for the flick and the characters. And you can tell early on how Sprite had a real liking for Ikaris so it doesn't surprise you later when she leaves with him. One of my favorite visuals is when Searcy does a Metamorpho on the bus. Now that's cool.
125,1,"Worst acting of all MCU films, dull story, empty characters. I skipped 30 min in the first 1h and were still able to catch up. The acting is so poor I find myself sigh almost every five lines. What went wrong? This should have never been made into a film."
126,5,"I don't know how to feel I am a huge Marvel fan and have been accused in the past of liking anything with the name Marvel on it. This movie was.... I don't know. The effects were stunning, but that is pretty much the only thing it has going for it. If you have an ensemble cast, you have to balance the characters well! Thena, for example, I thought was really cool, but we didn't have time to explore what she was going through. I really didn't like the exposition. As soon as a problem arose, we were given the answer! It also worked on waaay to grand a scale. At some points, I was totally on the Celestials side! I would die to save the lives of billions before me! And the ending was weird, too. After all that they just... turned the Celestial into ice? It was an extremely frustrating movie, and I really hope it doesn't drastically affect the MCU because it was annoying."
127,8,"New Gods Delivers good and eye-catching visuals, especially in shots involving sunlight. 10 characters are well presented but lacking in character story development. The LGBT scene in my opinion interferes with the flow of the film, even though it relates to the current situation. Interesting and unique costume design."
128,4,"Meh. Chloe, Kit and Angelina are spectacular...But Richard is very dour and the storyline is incohesive. Oscar winner Zhao didn't deserve those 2 Academy Awards IMHO. Very sketchy. And Salma Hayek? Old and atrocious! It's like Desperado and Frida didn't even exist! Who gave her scting lessons? JLo? THE indian actor and the supposed child were horrendous! I kept eyeing the exists hoping for a sign! The godawful length? Outrageous! KEVIN AND MARVEL DO SOMETHING ABOUT THIS MESS! No Way Home was better than this tripe and Sheng Chi was Gone With the Wind in comparison! THE EVAN HANSEN OF MARVEL FILMS! YUCK!!,"
129,4,Boring... I just watched this sluggish cinematic débâcle on Disney+. I'm just glad I didn't waste any money on it at a theatre. I'd rather watch paint dry than this movie again.
130,8,"So much money, so little entertainment A long and dull, heavy-handed cartoon. Ridiclously poor special effects. The actors were good, with some exceptions--but this was scarcely coherent. At least they have characters explain in two sentences whatever went on for ten minutes in the scene before. That's so if you wake up, you don't miss anything. But the best way to kiss nothing is to skip this preponderance of trash."
131,8,"Reset Your Expectations Marvel was always going to have to start making different movies if it was to thrive long term, and Eternals is the first effort in that direction.The dichotomy here is that while Eternals is a bigger story it is also more human. While it span the entirety of human civilisation it's more about the dynamics of family intersecting with duty. It is this that gives the story its dramatic tension, asking the question ""When you have to choose, where do your loyalties lie?""If you want non-stop action this movie is not for you. If you want a deeper and more meaningful outing then Eternals may be the one."
132,2,"Very weak premise and none of the characters are likable The acting is horrible and the story very weak. These characters are supposed to be immortal and all powerful, and alive for thousands of years yet they all act like spoiled little children. Save yourself the time and watch something else."
133,2,"Dont bother Long story short, its not a very good movie.The only good thing I can say is that (most of) the CGI is Marvel standard and that the music score is fairly decent. But thats about all the positive things I can.A lot of things just dont add up. I kinda had the same feeling after seeing this, as like after I watched Justice League, too much happens and too many characters needs to be introduced in a short periode of time, that they all loose meaning. The script is messy and flawed, the acting is stale, the woke-ness is just so blatant and without any real reason why it needs to be there that it just ruins the experiance (and we sadly knew that, when they used it as a PR stunt before the release).All in all, just skip this entry of the MCU. You gain nothing from watching it besides wasting 2h and 37min."
134,1,Absolutely rubbish This is one of the most stupid movie ever created on since deviants appeared on earth. The plot does not make any sense and the execution is very poor.
135,1,Poor movie Fully time waste movie .. Is this Marvel studios movie 🤔What a boaring movie. Better u bring Avengers series. Pls don't do eternal next part. Fully waste of time.
136,8,"Underrated May not have been the best storytelling in MCU but the amount of details and cinematography redeems the movie for me, especially after watching the Making of Eternals."
137,8,"Not as bad as people say ""Eternals"" get a bad wrap because it's artsier than most Marvel films, but it is honestly not nearly as bad as some people say.The script has some problems, sure, but the cinematography, acting and ambition of the film are all more than commendable."
138,5,"Too much It was good and got better when added multiverse. But making earth a egg and giving good actors a bad role, and mailing pointless characters, is to bad."
139,1,Eternally Boring I've been waiting a long time for this film and now I'm eternally disappointed. The Eternals have been on earth for 7000 years and that's exactly how long it seems like it takes for this movie to finish. The storyline is boring with no real direction. I used to think Ironman 3 was the worst movie in the MCU but Ironman 3 is the best movie in cinema history compared to the Eternals! Hopefully they won't waste their time making an Eternals 2.
140,7,"A very phase 1 style MCU film. Eternals isn't a bad movie. It also isn't amazing. It tells a story that is kind of late to the party at this point in the MCU, so it seems like a misstep of sorts, but it does have some cool action moments and it looks great. This film could have never been made and it would effect the MCU zero, so I'm that way there's zero risk to watching it."
141,8,"Too Cramped First of all, great visuals. I always enjoys movies with great visuals. The fighting scenes were satisfying, although it can be improved if they put more Thena in it. I think the weakness of this movie is that there wasn't enough time for them to introduce that many characters to the audience, to make them relatable or raise any sympathy. Like when Ajak died, does the audience care? Nope. Like, who is she? Why should we mourn her death? I think this movie should have been a series like WandaVision. Two hours isn't enough to bring this movie to justice. But over all, I still think that this movie isn't bad at all. Definitely better than Black Widow."
142,2,"Terrible This movie was terrible. Soooo long and I really wanted to turn off but I waiting for something to happen. Spoiler.... Nothing happens. Long, draggy, conversations that went on forever with no wowing moments. I get it's to develop the plot but it's like they were writing nothing about nothing. I wasn't into any of the characters, I don't even see a story line.. there's nothing captivating about it. I hope there isn't a sequel but I'm assuming they'll run with it."
143,1,"Worst garbage of 2021 5 minutes Is that all It takes to realise what garbage I'm watching. The superhero movies massproduced cheap garbage and streaming obssession has not only destroyed quality and artistic cinema.It has become hollow and desperate.Bad cgi effects, cringeworthy costumes not given a second thought In design. The monsters are also terrible designed. Watching eternals Is like watching a cheap fantasy sitcom like enchanted or the recently flopped cursed. To be honest I can't endorce crap like this. So I did not watch It through. There's not a second of real movie making In eternals.A bunch of grown b actors waving their hands and play pretend In silly costumes. There's no realism, excitment or joy to be found here."
